"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
State or DC
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
08000,Colorado,4,"  Gross domestic product (GDP)",150330.0,163763.3,180063.2,186695.8,190019.0,196126.5,204167.2,220783.7,232646.7,248446.5,258871.7,251227.7,258300.2,267516.1,276823.1,292140.5,309542.6,320721.1,329911.7,349156.5,372212.1,394534.7,391263.3,436359.5
08000,Colorado,5,"  Personal income",123090.0,132293.9,147242.4,154444.5,154639.6,157851.9,163872.9,175069.2,189465.5,202115.9,210029.4,199351.6,205866.1,223492.6,236759.1,249512.7,271410.2,284836.8,289673.0,309417.3,331851.0,356341.3,378051.4,410948.2
08000,Colorado,6,"  Disposable personal income",105650.2,113033.9,125034.0,132901.6,136307.5,140902.7,146288.3,154539.2,165871.0,175766.3,183718.3,179357.2,184135.9,197447.7,209549.6,219367.9,238194.8,248768.9,252120.8,270293.5,291707.7,312673.5,333477.3,357475.9
08000,Colorado,7,"  Personal consumption expenditures",96415.9,105716.3,116594.9,122831.3,126297.0,131876.0,139927.7,148249.8,157358.1,166609.7,172477.6,170145.4,175698.3,183822.9,189399.1,197806.0,209174.7,221188.9,233473.1,246543.7,259778.0,272795.8,272276.5,310212.0
08000,Colorado,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
08000,Colorado,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),44263,41844,42540,43471,44418,45474,48367,49493,49298,50715,54000,55293,56792,59545
08000,Colorado,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36314,35666,36253,35703,35482,36002,37225,38367,39651,40311,42176,42240,40773,44814
08000,Colorado,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
08000,Colorado,10,"  Per capita personal income 6/",29901,31305,34029,34897,34438,34856,35819,37797,40137,42074,42953,40093,40790,43658,45630,47404,50797,52339,52390,55251,58453,62124,65358,70706
08000,Colorado,11,"  Per capita disposable personal income 7/",25664,26747,28897,30030,30355,31113,31975,33364,35139,36588,37572,36072,36484,38570,40386,41677,44581,45711,45598,48265,51382,54511,57652,61506
08000,Colorado,12,"  Per capita personal consumption expenditures (PCE) 8/",23421,25016,26946,27754,28126,29120,30585,32006,33336,34682,35273,34219,34812,35909,36502,37581,39149,40643,42226,44024,45758,47559,47072,53374
08000,Colorado,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
08000,Colorado,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),102.979,102.001,100.291,102.450,102.875,102.989,102.218,102.731,102.252,102.979,100.162,102.419,103.871,103.009
08000,Colorado,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),97.136,95.944,96.026,100.575,102.875,104.384,105.169,105.932,106.493,109.213,108.492,112.592,115.447,119.099
08000,Colorado,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
08000,Colorado,15,"  Total employment (number of jobs)",2732491,2808435,2918002,2941583,2916941,2908619,2958379,3036666,3109368,3217961,3251097,3164426,3143637,3204078,3262925,3356175,3467519,3574243,3666733,3760707,3857950,3895377,3821923,3945819
09000,Connecticut,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
09000,Connecticut,1,"  Real GDP (millions of chained 2012 dollars) 1/",196391.1,202351.7,216157.6,218135.3,216677.7,219186.0,233426.5,238549.5,248233.8,257953.0,257756.0,244894.7,244354.7,238542.4,240911.9,236050.6,235780.9,242706.5,243286.7,247035.9,249074.8,251568.2,235234.9,246555.9
09000,Connecticut,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),210068.8,207360.5,218099.9,216526.2,217654.9,209363.6,216507.8,222029.2,223770.1,222843.5,234057.1,239455.9,243003.3,253919.7
09000,Connecticut,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),140936.9,137852.0,143715.2,143484.1,144931.2,145260.4,148397.9,151337.9,153123.5,154003.8,160903.6,162109.0,154420.4,169604.7
09000,Connecticut,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
09000,Connecticut,4,"  Gross domestic product (GDP)",145475.5,152287.5,165614.3,171216.6,173248.3,178702.2,195354.9,205214.6,219768.4,234540.7,238936.8,233290.7,234700.0,233158.7,240911.9,241517.4,246597.0,259487.8,263670.3,271443.2,279923.0,288536.3,276223.3,298395.2
09000,Connecticut,5,"  Personal income",127302.1,134439.0,146946.4,155003.0,154596.4,156784.6,165149.4,174430.0,188872.6,203467.2,216174.5,212582.6,221058.5,226907.1,231171.1,226175.8,236756.6,243164.6,247777.4,252571.3,263357.6,272459.4,282486.1,300323.5
09000,Connecticut,6,"  Disposable personal income",104522.5,110077.7,119344.6,126263.7,131399.6,134728.5,141567.9,147115.4,158611.4,168880.2,182142.1,186765.3,193205.4,194991.0,198380.0,189518.7,198746.3,203657.5,209623.0,213212.7,223772.7,231931.9,241345.9,252520.3
09000,Connecticut,7,"  Personal consumption expenditures",88312.4,94399.0,100843.2,105200.4,109418.2,114994.9,121997.7,129335.2,135787.1,141447.7,145176.0,141512.1,145876.8,150579.2,154149.3,157135.5,162500.9,166029.8,169905.3,174977.7,181460.1,184842.1,180077.0,201202.1
09000,Connecticut,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
09000,Connecticut,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),59248,58218,60917,60243,60372,57990,59897,61470,62026,61770,64812,66384,67496,70424
09000,Connecticut,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39750,38703,40141,39921,40200,40235,41054,41899,42444,42689,44555,44941,42891,47039
09000,Connecticut,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
09000,Connecticut,10,"  Per capita personal income 6/",37827,39700,43070,45153,44697,44997,47238,49738,53696,57684,60970,59684,61743,63132,64121,62647,65498,67321,68680,70011,72926,75533,78463,83294
09000,Connecticut,11,"  Per capita disposable personal income 7/",31058,32506,34980,36781,37991,38667,40493,41950,45093,47878,51372,52436,53964,54252,55025,52494,54983,56384,58105,59101,61964,64298,67036,70036
09000,Connecticut,12,"  Per capita personal consumption expenditures (PCE) 8/",26242,27876,29557,30645,31635,33003,34895,36880,38604,40101,40946,39730,40745,41895,42757,43524,44956,45966,47095,48502,50248,51243,50018,55803
09000,Connecticut,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
09000,Connecticut,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),109.205,109.135,106.013,106.902,106.360,106.730,106.431,106.393,106.540,107.134,104.116,103.721,104.922,102.603
09000,Connecticut,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),103.008,102.655,101.504,104.945,106.360,108.175,109.503,109.708,110.960,113.619,112.776,114.023,116.615,118.630
09000,Connecticut,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
09000,Connecticut,15,"  Total employment (number of jobs)",2036825,2070018,2118177,2125253,2117734,2112290,2144331,2171980,2202108,2245720,2256043,2196161,2171933,2206269,2223221,2246561,2266029,2288113,2301306,2300236,2314488,2298065,2217497,2282570
10000,Delaware,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
10000,Delaware,1,"  Real GDP (millions of chained 2012 dollars) 1/",50434.3,54236.7,56550.2,58372.7,56534.5,57300.0,60069.9,59335.1,60624.3,60477.9,58655.7,61517.7,60577.2,62919.3,62354.6,60235.8,64940.1,66793.5,63001.3,60357.5,61425.1,64143.5,62281.8,64404.7
10000,Delaware,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38056.0,38051.2,37908.6,40406.2,40635.3,41092.0,41848.1,44484.0,45113.0,46479.4,47743.6,49097.1,52229.5,53406.0
10000,Delaware,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),34665.5,33856.8,34709.2,35504.1,36160.8,36877.9,37067.4,38792.6,39313.9,40037.0,41022.4,42116.9,42042.5,45411.7
10000,Delaware,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
10000,Delaware,4,"  Gross domestic product (GDP)",37106.0,40345.1,43451.3,46096.1,45508.3,47686.1,51353.7,52153.5,55174.4,56612.8,55459.8,57849.7,58163.5,61372.2,62354.6,61716.2,68354.7,71913.9,69355.0,68302.5,72168.3,76923.7,75818.6,81160.0
10000,Delaware,5,"  Personal income",22497.4,24165.3,26645.3,29379.2,30359.0,31136.9,32379.5,33273.9,35275.3,36380.4,36145.2,36432.9,36837.8,39925.0,40393.3,41100.3,43031.6,45216.1,46444.8,48476.2,51191.2,53202.5,55866.8,60133.6
10000,Delaware,6,"  Disposable personal income",19188.2,20717.8,23034.1,25555.7,27015.2,27926.6,28945.0,29278.9,31028.9,31946.6,31748.0,32985.6,33279.1,35620.2,36115.0,36521.4,38297.6,40056.6,41212.5,42883.8,45394.0,46877.6,49416.5,52659.1
10000,Delaware,7,"  Personal consumption expenditures",18576.3,19892.3,21270.4,22446.2,23619.9,25161.6,26922.3,28841.4,30335.1,32083.7,32957.3,32460.1,33777.8,35131.6,35996.3,36934.9,38168.3,39499.0,40559.0,41859.8,44085.2,45735.2,45112.3,51285.8
10000,Delaware,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
10000,Delaware,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),43056,42671,42132,44492,44334,44395,44750,47093,47336,48341,49166,50033,52657,53226
10000,Delaware,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39220,37968,38576,39094,39452,39842,39637,41068,41251,41640,42244,42920,42386,45259
10000,Delaware,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
10000,Delaware,10,"  Per capita personal income 6/",29472,31181,33884,36922,37658,38065,38974,39370,41053,41733,40894,40856,40942,43962,44070,44404,46015,47868,48734,50417,52716,54217,56324,59931
10000,Delaware,11,"  Per capita disposable personal income 7/",25137,26733,29292,32117,33511,34140,34840,34643,36111,36647,35919,36991,36987,39222,39402,39457,40953,42406,43244,44601,46746,47771,49821,52481
10000,Delaware,12,"  Per capita personal consumption expenditures (PCE) 8/",24336,25668,27049,28209,29299,30760,32405,34126,35303,36804,37287,36401,37541,38684,39273,39904,40815,41816,42558,43536,45398,46607,45481,51113
10000,Delaware,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
10000,Delaware,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),100.792,101.927,101.639,100.796,99.545,98.816,100.081,98.745,99.058,98.585,99.214,98.779,96.542,97.677
10000,Delaware,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),95.072,95.875,97.317,98.951,99.545,100.154,102.970,101.821,103.167,104.553,107.466,108.591,107.302,112.935
10000,Delaware,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
10000,Delaware,15,"  Total employment (number of jobs)",476426,491018,503458,502735,500640,504099,518103,528674,537109,544949,544911,525634,522400,530400,534261,544797,556517,568952,578668,584712,596999,602812,592045,609399
11000,District of Columbia,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
11000,District of Columbia,1,"  Real GDP (millions of chained 2012 dollars) 1/",81214.4,84756.2,85355.9,88440.7,91141.5,92921.0,97463.5,99480.7,99805.5,102738.7,106768.9,105893.9,109986.5,111646.5,112157.0,112332.4,114553.6,116808.4,119644.3,120759.4,123680.5,124597.2,122485.3,126983.0
11000,District of Columbia,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33511.5,33775.0,35446.5,37571.3,38903.1,38121.6,40155.8,43487.4,45795.5,46756.8,46973.0,48432.6,50237.2,50398.4
11000,District of Columbia,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),31291.8,30696.5,31301.8,32139.2,33181.8,33363.9,34214.6,35830.8,37420.6,38554.6,39360.6,40786.4,38602.0,41045.4
11000,District of Columbia,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
11000,District of Columbia,4,"  Gross domestic product (GDP)",54815.3,58819.2,61092.9,65442.9,69919.5,73957.1,80140.1,84867.6,88125.0,93785.4,99496.5,100446.0,106146.9,109730.4,112157.0,114540.1,119414.6,124604.7,129648.6,133243.5,139722.5,143990.8,144720.0,153670.5
11000,District of Columbia,5,"  Personal income",21547.5,22693.4,24897.7,25778.3,25876.1,26157.6,28437.6,30028.4,31846.9,34363.2,35329.0,35618.5,38324.4,41395.0,43010.6,43697.3,46780.2,50337.3,52684.5,54464.8,56707.5,58203.2,61925.5,64644.7
11000,District of Columbia,6,"  Disposable personal income",18272.1,19108.8,20872.6,21665.2,22369.5,22665.6,24621.9,25664.1,27148.3,28936.9,29971.5,31056.3,33640.2,35814.4,36932.9,37172.9,39789.0,42513.8,44766.0,46276.4,48015.5,48934.0,52510.2,53823.9
11000,District of Columbia,7,"  Personal consumption expenditures",19755.8,21050.0,22397.9,23136.4,24138.4,25431.2,27219.5,28744.2,30129.2,31729.8,33021.3,32415.1,33892.4,35460.9,36737.2,38295.1,39914.0,41546.1,43139.6,45021.0,47626.2,49118.1,47733.5,52805.9
11000,District of Columbia,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
11000,District of Columbia,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),57755,57030,58609,60815,61640,59126,61348,65332,67963,68665,68510,70457,72798,75216
11000,District of Columbia,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),53929,51832,51756,52022,52575,51747,52271,53830,55534,56619,57408,59334,55937,61257
11000,District of Columbia,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
11000,District of Columbia,10,"  Per capita personal income 6/",38122,39798,43524,44871,45147,46011,50088,52947,55805,59824,60887,60143,63368,67005,68148,67774,71469,75623,78186,79984,82708,84671,89735,96477
11000,District of Columbia,11,"  Per capita disposable personal income 7/",32327,33512,36488,37711,39028,39869,43367,45252,47572,50377,51654,52440,55622,57971,58518,57654,60788,63870,66435,67959,70031,71186,76091,80328
11000,District of Columbia,12,"  Per capita personal consumption expenditures (PCE) 8/",34952,36916,39154,40272,42115,44734,47942,50683,52795,55240,56910,54734,56040,57399,58208,59395,60979,62416,64021,66116,69463,71454,69170,78809
11000,District of Columbia,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
11000,District of Columbia,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),111.876,112.264,113.086,112.393,110.715,113.246,113.385,112.448,110.691,110.107,111.709,109.546,111.256,111.271
11000,District of Columbia,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),105.527,105.599,108.276,110.335,110.715,114.780,116.658,115.951,115.283,116.772,121.000,120.428,123.655,128.652
11000,District of Columbia,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
11000,District of Columbia,15,"  Total employment (number of jobs)",698434,711478,735304,741793,757415,754602,763470,769796,777525,788410,794912,795912,809137,826761,834413,848226,860669,873232,892766,902812,914209,915189,865878,869482
12000,Florida,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
12000,Florida,1,"  Real GDP (millions of chained 2012 dollars) 1/",587970.7,615238.2,642708.2,660659.5,689974.0,722374.5,769140.5,815755.8,839963.8,850048.6,816070.2,769061.1,775039.5,772021.3,778545.0,794842.1,817233.5,852242.4,881539.2,912687.4,941626.7,965672.5,950164.4,1029575.6
12000,Florida,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),761128.9,724751.6,760220.1,777404.8,791477.4,785341.8,829811.8,880225.7,904603.2,958599.0,1002847.5,1063735.1,1107489.2,1160013.8
12000,Florida,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),666726.3,655278.8,667768.5,679275.7,691302.8,705794.5,733711.4,767136.1,791447.7,816441.0,851835.6,878524.3,853048.5,941446.9
12000,Florida,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
12000,Florida,4,"  Gross domestic product (GDP)",429138.4,458058.9,490429.8,519058.6,553010.3,590483.1,646630.6,705851.9,750523.8,782712.5,763341.5,735421.0,746928.9,755240.0,778545.0,811751.7,851692.4,908519.9,953352.5,1003144.0,1057255.4,1111392.2,1116726.8,1255558.3
12000,Florida,5,"  Personal income",416327.8,436360.7,472851.8,497538.7,514203.2,540473.6,588257.4,642291.2,697349.7,727260.7,729994.1,686755.8,732457.5,771409.5,800551.7,802975.7,861412.3,919834.9,954069.7,1023855.3,1088794.7,1165093.1,1235793.4,1356318.6
12000,Florida,6,"  Disposable personal income",365481.7,382693.1,413364.1,437358.8,461964.5,492682.9,533007.8,572767.0,621445.7,648299.1,656289.0,632713.4,673929.1,701600.9,726910.8,720919.2,770777.3,817210.6,857117.4,903019.4,974973.0,1042644.2,1111276.3,1199559.1
12000,Florida,7,"  Personal consumption expenditures",358211.5,380822.1,412352.5,432799.7,448027.0,474147.6,513638.0,557249.0,601391.8,630844.7,640082.4,621753.2,644318.9,675005.8,700219.1,722610.0,762704.3,803038.6,836468.9,874165.4,926954.3,964269.4,954880.3,1104068.5
12000,Florida,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
12000,Florida,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41081,38855,40345,40832,41069,40258,41919,43693,44045,45928,47453,49813,51344,53258
12000,Florida,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35986,35131,35439,35678,35871,36180,37065,38080,38536,39117,40307,41140,39548,43223
12000,Florida,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
12000,Florida,10,"  Per capita personal income 6/",26883,27689,29466,30418,30810,31785,33778,35999,38386,39594,39401,36818,38872,40517,41540,41162,43516,45659,46454,49055,51520,54560,57292,62270
12000,Florida,11,"  Per capita disposable personal income 7/",23600,24283,25759,26738,27680,28974,30606,32102,34207,35295,35423,33921,35766,36851,37719,36956,38937,40565,41733,43265,46134,48825,51520,55073
12000,Florida,12,"  Per capita personal consumption expenditures (PCE) 8/",23130,24165,25696,26460,26845,27884,29493,31232,33104,34345,34548,33333,34194,35454,36334,37042,38529,39862,40728,41883,43862,45155,44269,50689
12000,Florida,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
12000,Florida,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),101.779,100.873,100.774,101.224,101.290,101.015,101.035,101.517,101.479,100.959,100.463,99.843,100.713,101.430
12000,Florida,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),96.004,94.884,96.488,99.371,101.290,102.382,103.952,104.680,105.688,107.070,108.818,109.760,111.937,117.274
12000,Florida,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
12000,Florida,15,"  Total employment (number of jobs)",8317201,8577884,8881279,8938947,9055715,9283397,9644326,10067189,10383866,10531260,10269499,9841883,9805154,10036634,10249024,10539255,10937166,11367160,11682235,12098446,12556075,12761585,12720098,13221011
13000,Georgia,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
13000,Georgia,1,"  Real GDP (millions of chained 2012 dollars) 1/",352472.3,377127.4,389727.3,394317.3,399413.4,411685.6,428555.2,447152.9,453032.1,455904.0,445764.6,428740.7,433727.2,441626.7,447764.7,454908.9,470009.7,489182.3,506816.2,523805.3,538604.6,557364.4,537615.8,575292.2
13000,Georgia,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),377128.3,380311.4,371842.1,391834.2,388674.5,390997.7,411246.1,436653.2,447343.6,465347.3,481891.4,504912.8,533033.1,545636.2
13000,Georgia,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),314573.7,315539.0,311177.6,321061.5,320127.0,328386.8,339990.6,353783.0,363854.3,376182.3,390255.1,400908.4,390983.9,424021.6
13000,Georgia,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
13000,Georgia,4,"  Gross domestic product (GDP)",265347.2,289187.9,305572.0,317475.5,327051.3,342576.2,364782.0,389537.7,406015.6,419606.3,416377.6,409590.8,418091.3,431653.9,447764.7,464752.8,490079.3,521008.2,547546.7,573777.2,602366.4,637992.5,625425.7,691626.9
13000,Georgia,5,"  Personal income",205649.7,219284.1,237369.7,249320.7,256380.0,266411.4,280916.7,298525.8,318543.8,333611.5,336828.3,329744.6,338275.5,361250.6,371456.8,377202.2,402790.9,427437.4,444023.7,469213.5,493507.4,522393.0,557601.2,602464.0
